Participant,Freq,Amp,Timbre,Experience,Rating
10,2,1,2,Roughness,5
10,2,1,2,Sharpness,3
10,2,1,2,Bumpyness,15
10,2,1,2,Adhesiveness,6
10,2,1,3,Roughness,1.5
10,2,1,3,Sharpness,1
10,2,1,3,Bumpyness,20
10,2,1,3,Adhesiveness,5
10,2,2,0,Roughness,7
10,2,2,0,Sharpness,3.5
10,2,2,0,Bumpyness,20
10,2,2,0,Adhesiveness,4.5
10,2,2,1,Roughness,8
10,2,2,1,Sharpness,4.5
10,2,2,1,Bumpyness,30
10,2,2,1,Adhesiveness,7
10,2,2,2,Roughness,4.5
10,2,2,2,Sharpness,7
10,2,2,2,Bumpyness,50
10,2,2,2,Adhesiveness,5
10,2,2,3,Roughness,4
10,2,2,3,Sharpness,5
10,2,2,3,Bumpyness,30
10,2,2,3,Adhesiveness,0.5
10,3,0,0,Roughness,4
10,3,0,0,Sharpness,0.5
10,3,0,0,Bumpyness,15
10,3,0,0,Adhesiveness,3
10,3,0,1,Roughness,3
10,3,0,1,Sharpness,4
10,3,0,1,Bumpyness,10
10,3,0,1,Adhesiveness,2
10,3,0,2,Roughness,5
10,3,0,2,Sharpness,2
10,3,0,2,Bumpyness,5
10,3,0,2,Adhesiveness,2.5
10,3,0,3,Roughness,5
10,3,0,3,Sharpness,4
10,3,0,3,Bumpyness,20
10,3,0,3,Adhesiveness,0.5
10,3,1,0,Roughness,1
10,3,1,0,Sharpness,2
10,3,1,0,Bumpyness,40
10,3,1,0,Adhesiveness,7
10,3,1,1,Roughness,9
10,3,1,1,Sharpness,6
10,3,1,1,Bumpyness,45
10,3,1,1,Adhesiveness,2.5
10,3,1,2,Roughness,3.5
10,3,1,2,Sharpness,2.5
10,3,1,2,Bumpyness,20
10,3,1,2,Adhesiveness,2.5
10,3,1,3,Roughness,0.1
10,3,1,3,Sharpness,4
10,3,1,3,Bumpyness,60
10,3,1,3,Adhesiveness,5
10,3,2,0,Roughness,1
10,3,2,0,Sharpness,4
10,3,2,0,Bumpyness,60
10,3,2,0,Adhesiveness,4.5
10,3,2,1,Roughness,4
10,3,2,1,Sharpness,5
10,3,2,1,Bumpyness,70
10,3,2,1,Adhesiveness,6
10,3,2,2,Roughness,7
10,3,2,2,Sharpness,3.5
10,3,2,2,Bumpyness,55
10,3,2,2,Adhesiveness,8
10,3,2,3,Roughness,1
10,3,2,3,Sharpness,2
10,3,2,3,Bumpyness,5
10,3,2,3,Adhesiveness,2
10,4,0,0,Roughness,0.5
10,4,0,0,Sharpness,2
10,4,0,0,Bumpyness,2
10,4,0,0,Adhesiveness,1
10,4,0,1,Roughness,3.5
10,4,0,1,Sharpness,5.5
10,4,0,1,Bumpyness,15
10,4,0,1,Adhesiveness,2
10,4,0,2,Roughness,2
10,4,0,2,Sharpness,3
10,4,0,2,Bumpyness,50
10,4,0,2,Adhesiveness,4
10,4,0,3,Roughness,2
10,4,0,3,Sharpness,4
10,4,0,3,Bumpyness,30
10,4,0,3,Adhesiveness,5
10,4,1,0,Roughness,2
10,4,1,0,Sharpness,2
10,4,1,0,Bumpyness,10
10,4,1,0,Adhesiveness,2
10,4,1,1,Roughness,3
10,4,1,1,Sharpness,6
10,4,1,1,Bumpyness,20
10,4,1,1,Adhesiveness,2
10,4,1,2,Roughness,5
10,4,1,2,Sharpness,1.5
10,4,1,2,Bumpyness,25
10,4,1,2,Adhesiveness,2
10,4,1,3,Roughness,4
10,4,1,3,Sharpness,3
10,4,1,3,Bumpyness,15
10,4,1,3,Adhesiveness,1.5
10,4,2,0,Roughness,2.5
10,4,2,0,Sharpness,8
10,4,2,0,Bumpyness,50
10,4,2,0,Adhesiveness,4.5
10,4,2,1,Roughness,2.5
10,4,2,1,Sharpness,6
10,4,2,1,Bumpyness,70
10,4,2,1,Adhesiveness,8
10,4,2,2,Roughness,4
10,4,2,2,Sharpness,3
10,4,2,2,Bumpyness,60
10,4,2,2,Adhesiveness,2
10,4,2,3,Roughness,2.5
10,4,2,3,Sharpness,2
10,4,2,3,Bumpyness,20
10,4,2,3,Adhesiveness,6.5
11,0,0,0,Roughness,10
11,0,0,0,Sharpness,40
11,0,0,0,Bumpyness,20
11,0,0,0,Adhesiveness,5
11,0,0,1,Roughness,15
11,0,0,1,Sharpness,30
11,0,0,1,Bumpyness,20
11,0,0,1,Adhesiveness,5
11,0,0,2,Roughness,15
11,0,0,2,Sharpness,30
11,0,0,2,Bumpyness,20
11,0,0,2,Adhesiveness,5
11,0,0,3,Roughness,10
11,0,0,3,Sharpness,25
11,0,0,3,Bumpyness,20
11,0,0,3,Adhesiveness,10
11,0,1,0,Roughness,15
11,0,1,0,Sharpness,25
11,0,1,0,Bumpyness,25
11,0,1,0,Adhesiveness,15
11,0,1,1,Roughness,20
11,0,1,1,Sharpness,15
11,0,1,1,Bumpyness,30
11,0,1,1,Adhesiveness,10
11,0,1,2,Roughness,35
11,0,1,2,Sharpness,20
11,0,1,2,Bumpyness,30
11,0,1,2,Adhesiveness,10
11,0,1,3,Roughness,15
11,0,1,3,Sharpness,20
11,0,1,3,Bumpyness,20
11,0,1,3,Adhesiveness,10
11,0,2,0,Roughness,10
11,0,2,0,Sharpness,5
11,0,2,0,Bumpyness,20
11,0,2,0,Adhesiveness,7
11,0,2,1,Roughness,30
11,0,2,1,Sharpness,10
11,0,2,1,Bumpyness,40
11,0,2,1,Adhesiveness,20
11,0,2,2,Roughness,30
11,0,2,2,Sharpness,10
11,0,2,2,Bumpyness,30
11,0,2,2,Adhesiveness,15
11,0,2,3,Roughness,25
11,0,2,3,Sharpness,10
11,0,2,3,Bumpyness,30
11,0,2,3,Adhesiveness,5
11,1,0,0,Roughness,10
11,1,0,0,Sharpness,40
11,1,0,0,Bumpyness,20
11,1,0,0,Adhesiveness,10
11,1,0,1,Roughness,50
11,1,0,1,Sharpness,10
11,1,0,1,Bumpyness,20
11,1,0,1,Adhesiveness,10
11,1,0,2,Roughness,10
11,1,0,2,Sharpness,40
11,1,0,2,Bumpyness,10
11,1,0,2,Adhesiveness,5
11,1,0,3,Roughness,15
11,1,0,3,Sharpness,40
11,1,0,3,Bumpyness,10
11,1,0,3,Adhesiveness,5
11,1,1,0,Roughness,15
11,1,1,0,Sharpness,20
11,1,1,0,Bumpyness,25
11,1,1,0,Adhesiveness,5
11,1,1,1,Roughness,15
11,1,1,1,Sharpness,20
11,1,1,1,Bumpyness,30
11,1,1,1,Adhesiveness,7
11,1,1,2,Roughness,30
11,1,1,2,Sharpness,10
11,1,1,2,Bumpyness,3
11,1,1,2,Adhesiveness,15
11,1,1,3,Roughness,15
11,1,1,3,Sharpness,30
11,1,1,3,Bumpyness,20
11,1,1,3,Adhesiveness,7
11,1,2,0,Roughness,20
11,1,2,0,Sharpness,20
11,1,2,0,Bumpyness,25
11,1,2,0,Adhesiveness,10
11,1,2,1,Roughness,40
11,1,2,1,Sharpness,5
11,1,2,1,Bumpyness,35
11,1,2,1,Adhesiveness,20
11,1,2,2,Roughness,30
11,1,2,2,Sharpness,10
11,1,2,2,Bumpyness,15
11,1,2,2,Adhesiveness,15
11,1,2,3,Roughness,20
11,1,2,3,Sharpness,30
11,1,2,3,Bumpyness,30
11,1,2,3,Adhesiveness,15
11,2,0,0,Roughness,5
11,2,0,0,Sharpness,40
11,2,0,0,Bumpyness,20
11,2,0,0,Adhesiveness,1
11,2,0,1,Roughness,20
11,2,0,1,Sharpness,30
11,2,0,1,Bumpyness,25
11,2,0,1,Adhesiveness,30
11,2,0,2,Roughness,10
11,2,0,2,Sharpness,25
11,2,0,2,Bumpyness,30
11,2,0,2,Adhesiveness,7
11,2,0,3,Roughness,10
11,2,0,3,Sharpness,40
11,2,0,3,Bumpyness,10
11,2,0,3,Adhesiveness,1
11,2,1,0,Roughness,10
11,2,1,0,Sharpness,25
11,2,1,0,Bumpyness,20
11,2,1,0,Adhesiveness,5
11,2,1,1,Roughness,30
11,2,1,1,Sharpness,20
11,2,1,1,Bumpyness,40
11,2,1,1,Adhesiveness,15
11,2,1,2,Roughness,20
11,2,1,2,Sharpness,20
11,2,1,2,Bumpyness,40
11,2,1,2,Adhesiveness,10
11,2,1,3,Roughness,20
11,2,1,3,Sharpness,35
11,2,1,3,Bumpyness,10
11,2,1,3,Adhesiveness,5
11,2,2,0,Roughness,20
11,2,2,0,Sharpness,20
11,2,2,0,Bumpyness,40
11,2,2,0,Adhesiveness,10
11,2,2,1,Roughness,30
11,2,2,1,Sharpness,20
11,2,2,1,Bumpyness,50
11,2,2,1,Adhesiveness,15
11,2,2,2,Roughness,30
11,2,2,2,Sharpness,15
11,2,2,2,Bumpyness,30
11,2,2,2,Adhesiveness,10
11,2,2,3,Roughness,25
11,2,2,3,Sharpness,2
11,2,2,3,Bumpyness,20
11,2,2,3,Adhesiveness,5
11,3,0,0,Roughness,10
11,3,0,0,Sharpness,30
11,3,0,0,Bumpyness,10
11,3,0,0,Adhesiveness,1
11,3,0,1,Roughness,10
11,3,0,1,Sharpness,15
11,3,0,1,Bumpyness,40
11,3,0,1,Adhesiveness,10
11,3,0,2,Roughness,15
11,3,0,2,Sharpness,20
11,3,0,2,Bumpyness,25
11,3,0,2,Adhesiveness,15
11,3,0,3,Roughness,10
11,3,0,3,Sharpness,30
11,3,0,3,Bumpyness,40
11,3,0,3,Adhesiveness,1
11,3,1,0,Roughness,20
11,3,1,0,Sharpness,30
11,3,1,0,Bumpyness,20
11,3,1,0,Adhesiveness,30
11,3,1,1,Roughness,15
11,3,1,1,Sharpness,25
11,3,1,1,Bumpyness,40
11,3,1,1,Adhesiveness,10
11,3,1,2,Roughness,30
11,3,1,2,Sharpness,30
11,3,1,2,Bumpyness,40
11,3,1,2,Adhesiveness,5
11,3,1,3,Roughness,20
11,3,1,3,Sharpness,10
11,3,1,3,Bumpyness,40
11,3,1,3,Adhesiveness,5
11,3,2,0,Roughness,10
11,3,2,0,Sharpness,25
11,3,2,0,Bumpyness,30
11,3,2,0,Adhesiveness,5
11,3,2,1,Roughness,30
11,3,2,1,Sharpness,10
11,3,2,1,Bumpyness,40
11,3,2,1,Adhesiveness,20
11,3,2,2,Roughness,30
11,3,2,2,Sharpness,10
11,3,2,2,Bumpyness,40
11,3,2,2,Adhesiveness,10
11,3,2,3,Roughness,10
11,3,2,3,Sharpness,30
11,3,2,3,Bumpyness,30
11,3,2,3,Adhesiveness,10
11,4,0,0,Roughness,10
11,4,0,0,Sharpness,40
11,4,0,0,Bumpyness,20
11,4,0,0,Adhesiveness,1
11,4,0,1,Roughness,20
11,4,0,1,Sharpness,20
11,4,0,1,Bumpyness,45
11,4,0,1,Adhesiveness,1
11,4,0,2,Roughness,20
11,4,0,2,Sharpness,10
11,4,0,2,Bumpyness,40
11,4,0,2,Adhesiveness,5
11,4,0,3,Roughness,10
11,4,0,3,Sharpness,30
11,4,0,3,Bumpyness,50
11,4,0,3,Adhesiveness,1
11,4,1,0,Roughness,5
11,4,1,0,Sharpness,30
11,4,1,0,Bumpyness,30
11,4,1,0,Adhesiveness,5
11,4,1,1,Roughness,20
11,4,1,1,Sharpness,20
11,4,1,1,Bumpyness,50
11,4,1,1,Adhesiveness,5
11,4,1,2,Roughness,30
11,4,1,2,Sharpness,40
11,4,1,2,Bumpyness,40
11,4,1,2,Adhesiveness,7
11,4,1,3,Roughness,30
11,4,1,3,Sharpness,20
11,4,1,3,Bumpyness,20
11,4,1,3,Adhesiveness,20
11,4,2,0,Roughness,25
11,4,2,0,Sharpness,25
11,4,2,0,Bumpyness,50
11,4,2,0,Adhesiveness,1
11,4,2,1,Roughness,30
11,4,2,1,Sharpness,10
11,4,2,1,Bumpyness,55
11,4,2,1,Adhesiveness,5
11,4,2,2,Roughness,30
11,4,2,2,Sharpness,10
11,4,2,2,Bumpyness,50
11,4,2,2,Adhesiveness,20
11,4,2,3,Roughness,30
11,4,2,3,Sharpness,30
11,4,2,3,Bumpyness,40
11,4,2,3,Adhesiveness,7
12,0,0,0,Roughness,5
12,0,0,0,Sharpness,10
12,0,0,0,Bumpyness,5
12,0,0,0,Adhesiveness,20
12,0,0,1,Roughness,5
12,0,0,1,Sharpness,10
12,0,0,1,Bumpyness,5
12,0,0,1,Adhesiveness,15
12,0,0,2,Roughness,15
12,0,0,2,Sharpness,20
12,0,0,2,Bumpyness,15
12,0,0,2,Adhesiveness,20
12,0,0,3,Roughness,5
12,0,0,3,Sharpness,5
12,0,0,3,Bumpyness,5
12,0,0,3,Adhesiveness,3
12,0,1,0,Roughness,10
12,0,1,0,Sharpness,10
12,0,1,0,Bumpyness,5
12,0,1,0,Adhesiveness,5
12,0,1,1,Roughness,15
12,0,1,1,Sharpness,20
12,0,1,1,Bumpyness,10
12,0,1,1,Adhesiveness,15
12,0,1,2,Roughness,15
12,0,1,2,Sharpness,15
12,0,1,2,Bumpyness,15
12,0,1,2,Adhesiveness,20
12,0,1,3,Roughness,5
12,0,1,3,Sharpness,5
12,0,1,3,Bumpyness,10
12,0,1,3,Adhesiveness,5
12,0,2,0,Roughness,10
12,0,2,0,Sharpness,10
12,0,2,0,Bumpyness,15
12,0,2,0,Adhesiveness,15
12,0,2,1,Roughness,25
12,0,2,1,Sharpness,10
12,0,2,1,Bumpyness,30
12,0,2,1,Adhesiveness,30
12,0,2,2,Roughness,60
12,0,2,2,Sharpness,30
12,0,2,2,Bumpyness,20
12,0,2,2,Adhesiveness,5
12,0,2,3,Roughness,20
12,0,2,3,Sharpness,10
12,0,2,3,Bumpyness,10
12,0,2,3,Adhesiveness,10
12,1,0,0,Roughness,5
12,1,0,0,Sharpness,10
12,1,0,0,Bumpyness,5
12,1,0,0,Adhesiveness,10
12,1,0,1,Roughness,20
12,1,0,1,Sharpness,20
12,1,0,1,Bumpyness,10
12,1,0,1,Adhesiveness,50
12,1,0,2,Roughness,5
12,1,0,2,Sharpness,5
12,1,0,2,Bumpyness,5
12,1,0,2,Adhesiveness,5
12,1,0,3,Roughness,5
12,1,0,3,Sharpness,5
12,1,0,3,Bumpyness,0
12,1,0,3,Adhesiveness,0
12,1,1,0,Roughness,5
12,1,1,0,Sharpness,5
12,1,1,0,Bumpyness,5
12,1,1,0,Adhesiveness,50
12,1,1,1,Roughness,20
12,1,1,1,Sharpness,10
12,1,1,1,Bumpyness,20
12,1,1,1,Adhesiveness,10
12,1,1,2,Roughness,20
12,1,1,2,Sharpness,15
12,1,1,2,Bumpyness,30
12,1,1,2,Adhesiveness,30
12,1,1,3,Roughness,5
12,1,1,3,Sharpness,10
12,1,1,3,Bumpyness,10
12,1,1,3,Adhesiveness,3
12,1,2,0,Roughness,10
12,1,2,0,Sharpness,10
12,1,2,0,Bumpyness,5
12,1,2,0,Adhesiveness,20
12,1,2,1,Roughness,30
12,1,2,1,Sharpness,10
12,1,2,1,Bumpyness,30
12,1,2,1,Adhesiveness,20
12,1,2,2,Roughness,50
12,1,2,2,Sharpness,10
12,1,2,2,Bumpyness,30
12,1,2,2,Adhesiveness,15
12,1,2,3,Roughness,20
12,1,2,3,Sharpness,10
12,1,2,3,Bumpyness,10
12,1,2,3,Adhesiveness,10
12,2,0,0,Roughness,10
12,2,0,0,Sharpness,10
12,2,0,0,Bumpyness,5
12,2,0,0,Adhesiveness,15
12,2,0,1,Roughness,5
12,2,0,1,Sharpness,10
12,2,0,1,Bumpyness,3
12,2,0,1,Adhesiveness,20
12,2,0,2,Roughness,10
12,2,0,2,Sharpness,5
12,2,0,2,Bumpyness,5
12,2,0,2,Adhesiveness,20
12,2,0,3,Roughness,5
12,2,0,3,Sharpness,5
12,2,0,3,Bumpyness,5
12,2,0,3,Adhesiveness,30
12,2,1,0,Roughness,5
12,2,1,0,Sharpness,20
12,2,1,0,Bumpyness,10
12,2,1,0,Adhesiveness,20
12,2,1,1,Roughness,5
12,2,1,1,Sharpness,10
12,2,1,1,Bumpyness,20
12,2,1,1,Adhesiveness,10
12,2,1,2,Roughness,30
12,2,1,2,Sharpness,20
12,2,1,2,Bumpyness,30
12,2,1,2,Adhesiveness,20
12,2,1,3,Roughness,5
12,2,1,3,Sharpness,5
12,2,1,3,Bumpyness,5
12,2,1,3,Adhesiveness,5
12,2,2,0,Roughness,15
12,2,2,0,Sharpness,10
12,2,2,0,Bumpyness,15
12,2,2,0,Adhesiveness,5
12,2,2,1,Roughness,10
12,2,2,1,Sharpness,10
12,2,2,1,Bumpyness,30
12,2,2,1,Adhesiveness,20
12,2,2,2,Roughness,60
12,2,2,2,Sharpness,10
12,2,2,2,Bumpyness,20
12,2,2,2,Adhesiveness,10
12,2,2,3,Roughness,20
12,2,2,3,Sharpness,50
12,2,2,3,Bumpyness,10
12,2,2,3,Adhesiveness,30
12,3,0,0,Roughness,5
12,3,0,0,Sharpness,0
12,3,0,0,Bumpyness,0
12,3,0,0,Adhesiveness,20
12,3,0,1,Roughness,15
12,3,0,1,Sharpness,10
12,3,0,1,Bumpyness,20
12,3,0,1,Adhesiveness,15
12,3,0,2,Roughness,5
12,3,0,2,Sharpness,10
12,3,0,2,Bumpyness,3
12,3,0,2,Adhesiveness,20
12,3,0,3,Roughness,5
12,3,0,3,Sharpness,0
12,3,0,3,Bumpyness,5
12,3,0,3,Adhesiveness,5
12,3,1,0,Roughness,10
12,3,1,0,Sharpness,15
12,3,1,0,Bumpyness,10
12,3,1,0,Adhesiveness,20
12,3,1,1,Roughness,20
12,3,1,1,Sharpness,10
12,3,1,1,Bumpyness,20
12,3,1,1,Adhesiveness,5
12,3,1,2,Roughness,10
12,3,1,2,Sharpness,15
12,3,1,2,Bumpyness,15
12,3,1,2,Adhesiveness,20
12,3,1,3,Roughness,10
12,3,1,3,Sharpness,0
12,3,1,3,Bumpyness,5
12,3,1,3,Adhesiveness,5
12,3,2,0,Roughness,30
12,3,2,0,Sharpness,10
12,3,2,0,Bumpyness,15
12,3,2,0,Adhesiveness,15
12,3,2,1,Roughness,30
12,3,2,1,Sharpness,10
12,3,2,1,Bumpyness,30
12,3,2,1,Adhesiveness,10
12,3,2,2,Roughness,50
12,3,2,2,Sharpness,20
12,3,2,2,Bumpyness,20
12,3,2,2,Adhesiveness,10
12,3,2,3,Roughness,15
12,3,2,3,Sharpness,15
12,3,2,3,Bumpyness,15
12,3,2,3,Adhesiveness,30
12,4,0,0,Roughness,5
12,4,0,0,Sharpness,0
12,4,0,0,Bumpyness,5
12,4,0,0,Adhesiveness,5
12,4,0,1,Roughness,5
12,4,0,1,Sharpness,30
12,4,0,1,Bumpyness,10
12,4,0,1,Adhesiveness,5
12,4,0,2,Roughness,15
12,4,0,2,Sharpness,10
12,4,0,2,Bumpyness,10
12,4,0,2,Adhesiveness,50
12,4,0,3,Roughness,3
12,4,0,3,Sharpness,0
12,4,0,3,Bumpyness,5
12,4,0,3,Adhesiveness,0
12,4,1,0,Roughness,10
12,4,1,0,Sharpness,5
12,4,1,0,Bumpyness,5
12,4,1,0,Adhesiveness,5
12,4,1,1,Roughness,5
12,4,1,1,Sharpness,10
12,4,1,1,Bumpyness,10
12,4,1,1,Adhesiveness,20
12,4,1,2,Roughness,5
12,4,1,2,Sharpness,5
12,4,1,2,Bumpyness,5
12,4,1,2,Adhesiveness,60
12,4,1,3,Roughness,5
12,4,1,3,Sharpness,15
12,4,1,3,Bumpyness,5
12,4,1,3,Adhesiveness,10
12,4,2,0,Roughness,20
12,4,2,0,Sharpness,5
12,4,2,0,Bumpyness,15
12,4,2,0,Adhesiveness,30
12,4,2,1,Roughness,20
12,4,2,1,Sharpness,10
12,4,2,1,Bumpyness,30
12,4,2,1,Adhesiveness,20
12,4,2,2,Roughness,15
12,4,2,2,Sharpness,10
12,4,2,2,Bumpyness,20
12,4,2,2,Adhesiveness,10
12,4,2,3,Roughness,5
12,4,2,3,Sharpness,10
12,4,2,3,Bumpyness,5
12,4,2,3,Adhesiveness,20
13,0,0,0,Roughness,10
13,0,0,0,Sharpness,12
13,0,0,0,Bumpyness,15
13,0,0,0,Adhesiveness,45
13,0,0,1,Roughness,47
13,0,0,1,Sharpness,35
13,0,0,1,Bumpyness,35
13,0,0,1,Adhesiveness,60
13,0,0,2,Roughness,20
13,0,0,2,Sharpness,30
13,0,0,2,Bumpyness,30
13,0,0,2,Adhesiveness,45
13,0,0,3,Roughness,35
13,0,0,3,Sharpness,10
13,0,0,3,Bumpyness,7
13,0,0,3,Adhesiveness,18
13,0,1,0,Roughness,50
13,0,1,0,Sharpness,20
13,0,1,0,Bumpyness,20
13,0,1,0,Adhesiveness,34
13,0,1,1,Roughness,70
13,0,1,1,Sharpness,35
13,0,1,1,Bumpyness,65
13,0,1,1,Adhesiveness,30
13,0,1,2,Roughness,60
13,0,1,2,Sharpness,45
13,0,1,2,Bumpyness,40
13,0,1,2,Adhesiveness,65
13,0,1,3,Roughness,1
13,0,1,3,Sharpness,55
13,0,1,3,Bumpyness,10
13,0,1,3,Adhesiveness,35
13,0,2,0,Roughness,38
13,0,2,0,Sharpness,35
13,0,2,0,Bumpyness,28
13,0,2,0,Adhesiveness,65
13,0,2,1,Roughness,66
13,0,2,1,Sharpness,48
13,0,2,1,Bumpyness,27
13,0,2,1,Adhesiveness,56
13,0,2,2,Roughness,67
13,0,2,2,Sharpness,50
13,0,2,2,Bumpyness,54
13,0,2,2,Adhesiveness,48
13,0,2,3,Roughness,45
13,0,2,3,Sharpness,18
13,0,2,3,Bumpyness,24
13,0,2,3,Adhesiveness,25
13,1,0,0,Roughness,20
13,1,0,0,Sharpness,20
13,1,0,0,Bumpyness,20
13,1,0,0,Adhesiveness,30
13,1,0,1,Roughness,25
13,1,0,1,Sharpness,45
13,1,0,1,Bumpyness,45
13,1,0,1,Adhesiveness,25
13,1,0,2,Roughness,47
13,1,0,2,Sharpness,35
13,1,0,2,Bumpyness,22
13,1,0,2,Adhesiveness,55
13,1,0,3,Roughness,10
13,1,0,3,Sharpness,15
13,1,0,3,Bumpyness,18
13,1,0,3,Adhesiveness,25
13,1,1,0,Roughness,30
13,1,1,0,Sharpness,25
13,1,1,0,Bumpyness,27
13,1,1,0,Adhesiveness,5
13,1,1,1,Roughness,49
13,1,1,1,Sharpness,50
13,1,1,1,Bumpyness,50
13,1,1,1,Adhesiveness,NaN
13,1,1,2,Roughness,65
13,1,1,2,Sharpness,40
13,1,1,2,Bumpyness,52
13,1,1,2,Adhesiveness,50
13,1,1,3,Roughness,25
13,1,1,3,Sharpness,45
13,1,1,3,Bumpyness,21
13,1,1,3,Adhesiveness,55
13,1,2,0,Roughness,48
13,1,2,0,Sharpness,45
13,1,2,0,Bumpyness,45
13,1,2,0,Adhesiveness,52
13,1,2,1,Roughness,70
13,1,2,1,Sharpness,45
13,1,2,1,Bumpyness,50
13,1,2,1,Adhesiveness,52
13,1,2,2,Roughness,68
13,1,2,2,Sharpness,50
13,1,2,2,Bumpyness,12
13,1,2,2,Adhesiveness,65
13,1,2,3,Roughness,44
13,1,2,3,Sharpness,55
13,1,2,3,Bumpyness,36
13,1,2,3,Adhesiveness,50
13,2,0,0,Roughness,18
13,2,0,0,Sharpness,13
13,2,0,0,Bumpyness,10
13,2,0,0,Adhesiveness,28
13,2,0,1,Roughness,55
13,2,0,1,Sharpness,40
13,2,0,1,Bumpyness,35
13,2,0,1,Adhesiveness,60
13,2,0,2,Roughness,50
13,2,0,2,Sharpness,50
13,2,0,2,Bumpyness,50
13,2,0,2,Adhesiveness,50
13,2,0,3,Roughness,10
13,2,0,3,Sharpness,15
13,2,0,3,Bumpyness,5
13,2,0,3,Adhesiveness,35
13,2,1,0,Roughness,45
13,2,1,0,Sharpness,40
13,2,1,0,Bumpyness,5
13,2,1,0,Adhesiveness,50
13,2,1,1,Roughness,50
13,2,1,1,Sharpness,45
13,2,1,1,Bumpyness,44
13,2,1,1,Adhesiveness,35
13,2,1,2,Roughness,15
13,2,1,2,Sharpness,12
13,2,1,2,Bumpyness,30
13,2,1,2,Adhesiveness,64
13,2,1,3,Roughness,30
13,2,1,3,Sharpness,15
13,2,1,3,Bumpyness,5
13,2,1,3,Adhesiveness,20
13,2,2,0,Roughness,48
13,2,2,0,Sharpness,50
13,2,2,0,Bumpyness,25
13,2,2,0,Adhesiveness,55
13,2,2,1,Roughness,65
13,2,2,1,Sharpness,52
13,2,2,1,Bumpyness,5
13,2,2,1,Adhesiveness,52
13,2,2,2,Roughness,55
13,2,2,2,Sharpness,50
13,2,2,2,Bumpyness,15
13,2,2,2,Adhesiveness,30
13,2,2,3,Roughness,50
13,2,2,3,Sharpness,55
13,2,2,3,Bumpyness,25
13,2,2,3,Adhesiveness,70
13,3,0,0,Roughness,15
13,3,0,0,Sharpness,10
13,3,0,0,Bumpyness,20
13,3,0,0,Adhesiveness,23
13,3,0,1,Roughness,50
13,3,0,1,Sharpness,44
13,3,0,1,Bumpyness,12
13,3,0,1,Adhesiveness,22
13,3,0,2,Roughness,10
13,3,0,2,Sharpness,22
13,3,0,2,Bumpyness,30
13,3,0,2,Adhesiveness,35
13,3,0,3,Roughness,10
13,3,0,3,Sharpness,10
13,3,0,3,Bumpyness,15
13,3,0,3,Adhesiveness,54
13,3,1,0,Roughness,45
13,3,1,0,Sharpness,18
13,3,1,0,Bumpyness,4
13,3,1,0,Adhesiveness,18
13,3,1,1,Roughness,64
13,3,1,1,Sharpness,22
13,3,1,1,Bumpyness,12
13,3,1,1,Adhesiveness,25
13,3,1,2,Roughness,3
13,3,1,2,Sharpness,45
13,3,1,2,Bumpyness,30
13,3,1,2,Adhesiveness,44
13,3,1,3,Roughness,45
13,3,1,3,Sharpness,25
13,3,1,3,Bumpyness,20
13,3,1,3,Adhesiveness,25
13,3,2,0,Roughness,35
13,3,2,0,Sharpness,50
13,3,2,0,Bumpyness,45
13,3,2,0,Adhesiveness,46
13,3,2,1,Roughness,67
13,3,2,1,Sharpness,25
13,3,2,1,Bumpyness,65
13,3,2,1,Adhesiveness,33
13,3,2,2,Roughness,63
13,3,2,2,Sharpness,47
13,3,2,2,Bumpyness,28
13,3,2,2,Adhesiveness,53
13,3,2,3,Roughness,55
13,3,2,3,Sharpness,50
13,3,2,3,Bumpyness,5
13,3,2,3,Adhesiveness,60
13,4,0,0,Roughness,10
13,4,0,0,Sharpness,10
13,4,0,0,Bumpyness,20
13,4,0,0,Adhesiveness,45
13,4,0,1,Roughness,20
13,4,0,1,Sharpness,15
13,4,0,1,Bumpyness,50
13,4,0,1,Adhesiveness,50
13,4,0,2,Roughness,15
13,4,0,2,Sharpness,15
13,4,0,2,Bumpyness,12
13,4,0,2,Adhesiveness,25
13,4,0,3,Roughness,15
13,4,0,3,Sharpness,20
13,4,0,3,Bumpyness,25
13,4,0,3,Adhesiveness,20
13,4,1,0,Roughness,20
13,4,1,0,Sharpness,20
13,4,1,0,Bumpyness,30
13,4,1,0,Adhesiveness,30
13,4,1,1,Roughness,6
13,4,1,1,Sharpness,25
13,4,1,1,Bumpyness,50
13,4,1,1,Adhesiveness,25
13,4,1,2,Roughness,35
13,4,1,2,Sharpness,10
13,4,1,2,Bumpyness,28
13,4,1,2,Adhesiveness,62
13,4,1,3,Roughness,10
13,4,1,3,Sharpness,5
13,4,1,3,Bumpyness,15
13,4,1,3,Adhesiveness,52
13,4,2,0,Roughness,44
13,4,2,0,Sharpness,20
13,4,2,0,Bumpyness,50
13,4,2,0,Adhesiveness,25
13,4,2,1,Roughness,65
13,4,2,1,Sharpness,42
13,4,2,1,Bumpyness,45
13,4,2,1,Adhesiveness,60
13,4,2,2,Roughness,68
13,4,2,2,Sharpness,45
13,4,2,2,Bumpyness,30
13,4,2,2,Adhesiveness,50
13,4,2,3,Roughness,38
13,4,2,3,Sharpness,44
13,4,2,3,Bumpyness,18
13,4,2,3,Adhesiveness,56
14,0,0,0,Roughness,0
14,0,0,0,Sharpness,0
14,0,0,0,Bumpyness,0
